Gene	subset	category	mean_log2_Arto_vs_Bato
Morus_020656-R1	A-unique	Bato-only	6.218189864807956
Morus_020657-R1	Homeologs	Neither	0.9454337570770419
Morus_020661-R1	Homeologs	Arto-only	-0.152942624849506
Morus_020668-R1	Homeologs	Neither	-0.14357297380112277
Morus_020669-R1	Homeologs	Neither	1.0815526814555743
Morus_020684-R1	A-unique	Neither	0
Morus_020699-R1	A-unique	Neither	-1.040441434929933
Morus_020700-R1	Homeologs	Both	1.6994638186702749
Morus_020708-R1	A-unique	Neither	0
Morus_020712-R1	B-unique	Neither	-2.0659280608541173
Morus_020715-R1	B-unique	Neither	-3.7691271001577906
Morus_020722-R1	A-unique	Neither	-2.0065395949407985
Morus_020737-R1	Homeologs	Neither	0
Morus_020740-R1	B-unique	Bato-only	-0.623032491650986
Morus_020748-R2	A-unique	Neither	0.5356215097134074
Morus_020754-R1	Homeologs	Bato-only	-0.6706969332635818
Morus_020757-R1	A-unique	Both	0.718979313735719
Morus_020767-R1	A-unique	Neither	-0.4451302961924708
Morus_020770-R1	Homeologs	Both	-0.7545956738435762
Morus_020774-R1	Homeologs	Arto-only	-2.867066670128117
Morus_020775-R1	Homeologs	Both	0.5240919774468734
Morus_020785-R2	Homeologs	Both	0.4664269687886164
Morus_020791-R1	A-unique	Both	0
Morus_020794-R1	Homeologs	Both	0.5851270854216792
Morus_020800-R1	A-unique	Neither	-0.8956139971755137
Morus_020806-R1	Homeologs	Neither	-2.1211153198032493
Morus_020833-R1	Homeologs	Arto-only	0
Morus_020839-R1	B-unique	Bato-only	0
Morus_020843-R1	Homeologs	Both	0.3823460346937404
Morus_020847-R1	Homeologs	Both	-0.5305261509664847
Morus_020848-R1	Homeologs	Bato-only	1.4233289326238974
Morus_020869-R1	A-unique	Neither	-1.6728197033259948
Morus_020873-R1	A-unique	Neither	0.3646487728698752
Morus_020880-R1	A-unique	Neither	0
Morus_020882-R1	Homeologs	Neither	-1.3488411014213901
Morus_020896-R1	Homeologs	Bato-only	-1.9314169551030675
Morus_020898-R1	Homeologs	Both	0.9366802316655258
Morus_020913-R1	B-unique	Both	0.8131866041206508
Morus_020914-R1	A-unique	Neither	-1.5543724620886699
Morus_020915-R1	A-unique	Neither	-1.9223706993652017
Morus_020919-R1	B-unique	Both	-1.1946575583406611
Morus_020920-R1	Homeologs	Neither	-1.1724212554015874
Morus_020927-R1	B-unique	Arto-only	0
Morus_020941-R1	Homeologs	Bato-only	0.7279600658369844
Morus_020952-R1	A-unique	Neither	0.3874236811739014
Morus_020956-R1	A-unique	Neither	-3.017512901574568
Morus_020962-R1	Homeologs	Neither	0
Morus_020963-R1	A-unique	Neither	-0.1551716349548197
Morus_020965-R1	Homeologs	Both	2.0739457393711263
Morus_020967-R1	Homeologs	Both	-2.834955257051016
Morus_020968-R1	Homeologs	Bato-only	-0.2084897588673372
Morus_020972-R1	Homeologs	Neither	0.23577633460057046
Morus_020987-R1	Homeologs	Bato-only	0.6824476284601374
Morus_020992-R1	Homeologs	Arto-only	-1.0653748739887672
Morus_020998-R2	A-unique	Bato-only	0.2357370087096678
Morus_021009-R1	B-unique	Neither	1.039985873045963
Morus_021023-R1	Homeologs	Both	0.9044674191067335
Morus_021024-R1	Homeologs	Bato-only	-0.2165034900582502
Morus_021026-R1	A-unique	Bato-only	2.547039228912752
Morus_021031-R1	A-unique	Bato-only	0.6632306732848837
Morus_021032-R1	A-unique	Arto-only	0.2369306690677695
Morus_021042-R1	A-unique	Neither	0
Morus_021050-R1	Homeologs	Bato-only	0.9484216618035315
Morus_021060-R1	Homeologs	Both	1.2816304215254375
Morus_021082-R1	Homeologs	Neither	2.674530579399641
Morus_021094-R1	B-unique	Neither	-0.7240854852276419
Morus_021130-R1	Homeologs	Bato-only	-0.6093324044152147
Morus_021132-R1	Homeologs	Neither	0
Morus_021164-R1	Homeologs	Both	-0.041707144029381915
Morus_021168-R1	A-unique	Neither	-3.9954877085284015
Morus_021216-R1	Homeologs	Bato-only	2.5739597442938287
Morus_021218-R1	Homeologs	Arto-only	0.9869807715667032
Morus_021219-R1	Homeologs	Both	1.7685405426897085
Morus_021234-R1	B-unique	Neither	1.4055721801198278
Morus_021265-R1	B-unique	Neither	-3.367460165524503
Morus_021272-R1	A-unique	Bato-only	-0.7911674729592211
Morus_021276-R1	B-unique	Bato-only	-0.6866745625818376
Morus_021283-R1	Homeologs	Bato-only	2.1893249589538955
Morus_021284-R1	B-unique	Both	-2.9924398608698226
Morus_021296-R1	Homeologs	Neither	-0.2864423039713241
Morus_021298-R1	Homeologs	Both	-2.270425211660584
Morus_021315-R1	Homeologs	Both	-2.033699161412818
Morus_021319-R1	Homeologs	Arto-only	1.7208385309921579
Morus_021329-R1	Homeologs	Neither	1.2114066261638952
Morus_021337-R1	A-unique	Neither	-1.578507508304769
Morus_021371-R1	Homeologs	Bato-only	0.4539514146478615
Morus_021374-R1	A-unique	Neither	0.5873067957271377
Morus_021390-R1	Homeologs	Bato-only	2.621426935644795
Morus_021400-R1	Homeologs	Neither	0
Morus_021410-R1	Homeologs	Bato-only	-3.113267681322773
Morus_021412-R1	Homeologs	Arto-only	0.6413328641371768
Morus_021415-R1	Homeologs	Both	0.04484183582338408
Morus_021416-R1	A-unique	Neither	0
Morus_021423-R1	Homeologs	Arto-only	1.0751062118845105
Morus_021427-R1	Homeologs	Neither	0
Morus_021428-R1	Homeologs	Bato-only	-0.42745102358908255
Morus_021431-R1	Homeologs	Bato-only	6.5514327523042155
Morus_021433-R1	Homeologs	Both	1.7685118452879394
Morus_021454-R1	Homeologs	Bato-only	6.269841651179883
Morus_021459-R1	Homeologs	Neither	8.089933509230386
Morus_021460-R1	Homeologs	Both	1.753458340749041
Morus_021464-R1	A-unique	Both	-1.826471067839518
Morus_021473-R1	B-unique	Arto-only	-4.6258913340764485
Morus_021479-R1	Homeologs	Arto-only	0.8564679070931029
Morus_021483-R1	A-unique	Bato-only	-2.4173959376628735
Morus_unassigned_transcript_1004	B-unique	Neither	-3.327376502973163
Morus_unassigned_transcript_1011	A-unique	Neither	2.7178959721043845
Morus_unassigned_transcript_1051	B-unique	Bato-only	0
Morus_unassigned_transcript_1070	Homeologs	Bato-only	4.626209670330919
Morus_unassigned_transcript_1076	Homeologs	Neither	1.433839454724318
Morus_unassigned_transcript_113	B-unique	Bato-only	0
Morus_unassigned_transcript_115	B-unique	Neither	-1.2680320467601904
Morus_unassigned_transcript_1168	Homeologs	Bato-only	-1.1045759056053763
Morus_unassigned_transcript_1213	A-unique	Both	4.689329970463153
Morus_unassigned_transcript_1217	A-unique	Both	0
Morus_unassigned_transcript_1218	A-unique	Neither	4.511720718045857
Morus_unassigned_transcript_1223	Homeologs	Bato-only	-1.4746691794161215
Morus_unassigned_transcript_1256	Homeologs	Both	0
Morus_unassigned_transcript_1264	A-unique	Neither	0.1409770729675992
Morus_unassigned_transcript_127	B-unique	Neither	1.3477099988544992
Morus_unassigned_transcript_1288	B-unique	Neither	-1.4600001634034083
Morus_unassigned_transcript_1290	Homeologs	Neither	3.3546914089858486
Morus_unassigned_transcript_133	A-unique	Neither	0.0248820828149175
Morus_unassigned_transcript_1480	B-unique	Both	0
Morus_unassigned_transcript_151	A-unique	Neither	0.0634950251030022
Morus_unassigned_transcript_1525	B-unique	Arto-only	-3.1935116322847543
Morus_unassigned_transcript_1616	Homeologs	Both	3.433382047484611
Morus_unassigned_transcript_166	B-unique	Bato-only	-0.2056937872005531
Morus_unassigned_transcript_1771	Homeologs	Bato-only	4.990944538038017
Morus_unassigned_transcript_179	B-unique	Bato-only	-0.9360584031791155
Morus_unassigned_transcript_1795	A-unique	Neither	6.280353842158128
Morus_unassigned_transcript_1801	Homeologs	Bato-only	1.7394113555929578
Morus_unassigned_transcript_1809	Homeologs	Neither	-5.454674102959236
Morus_unassigned_transcript_1810	B-unique	Neither	0.14880782235937737
Morus_unassigned_transcript_1811	B-unique	Neither	1.7217304108751306
Morus_unassigned_transcript_1852	Homeologs	Bato-only	-2.2992241369532507
Morus_unassigned_transcript_1859	A-unique	Neither	-0.586773093231624
Morus_unassigned_transcript_1936	B-unique	Arto-only	-4.146787039112852
Morus_unassigned_transcript_196	B-unique	Arto-only	0
Morus_unassigned_transcript_1977	Homeologs	Both	2.9977878154204807
Morus_unassigned_transcript_1981	A-unique	Bato-only	0.5773841840005887
Morus_unassigned_transcript_199	B-unique	Bato-only	-0.6537230289725495
Morus_unassigned_transcript_2001	B-unique	Neither	-1.4176589793651837
Morus_unassigned_transcript_2005	B-unique	Neither	0.9818503446030086
Morus_unassigned_transcript_2030	Homeologs	Neither	6.595288019126384
Morus_unassigned_transcript_2037	Homeologs	Bato-only	3.6074179327200535
Morus_unassigned_transcript_2045	Homeologs	Arto-only	0.35258473147530706
Morus_unassigned_transcript_2056	A-unique	Neither	-2.8485664879935326
Morus_unassigned_transcript_2069	A-unique	Neither	0.8794540944833503
Morus_unassigned_transcript_2070	A-unique	Neither	1.3792542165016135
Morus_unassigned_transcript_2073	B-unique	Bato-only	1.3331721180033456
Morus_unassigned_transcript_2089	Homeologs	Both	0.7253832497523549
Morus_unassigned_transcript_211	Homeologs	Arto-only	4.585541297600806
Morus_unassigned_transcript_2110	A-unique	Bato-only	0.06078632245845084
Morus_unassigned_transcript_2118	Homeologs	Both	-0.5170123691028503
Morus_unassigned_transcript_215	A-unique	Neither	0
Morus_unassigned_transcript_2167	A-unique	Neither	0
Morus_unassigned_transcript_2172	B-unique	Neither	0
Morus_unassigned_transcript_2189	Homeologs	Both	-1.0232362393994427
Morus_unassigned_transcript_2208	Homeologs	Neither	1.1443339742542258
Morus_unassigned_transcript_2276	Homeologs	Both	-0.4697012654806163
Morus_unassigned_transcript_2315	Homeologs	Neither	3.4628756315671447
Morus_unassigned_transcript_2426	B-unique	Neither	1.5522357630849215
Morus_unassigned_transcript_2532	B-unique	Neither	1.9101012255627317
Morus_unassigned_transcript_2680	A-unique	Neither	0.8511086772652733
Morus_unassigned_transcript_2687	B-unique	Neither	-1.3375768914133568
Morus_unassigned_transcript_2713	Homeologs	Both	1.3299438644233108
Morus_unassigned_transcript_2799	Homeologs	Both	0.9918585450654777
Morus_unassigned_transcript_2821	A-unique	Both	-0.9745407562689428
Morus_unassigned_transcript_2825	A-unique	Both	0
Morus_unassigned_transcript_2828	Homeologs	Arto-only	-0.9747391641823048
Morus_unassigned_transcript_2833	B-unique	Bato-only	-0.5583098007165863
Morus_unassigned_transcript_2846	A-unique	Neither	0.3063984916107691
Morus_unassigned_transcript_2881	Homeologs	Bato-only	0.273026237380666
Morus_unassigned_transcript_290	B-unique	Neither	-0.5312263185188046
Morus_unassigned_transcript_293	Homeologs	Both	-0.9409816210403608
Morus_unassigned_transcript_2936	Homeologs	Both	-4.484086293957853
Morus_unassigned_transcript_2952	Homeologs	Both	5.748897468826992
Morus_unassigned_transcript_2956	A-unique	Arto-only	0
Morus_unassigned_transcript_2985	A-unique	Neither	0.13398293000187955
Morus_unassigned_transcript_3008	A-unique	Neither	0
Morus_unassigned_transcript_3065	Homeologs	Neither	1.9262860510920006
Morus_unassigned_transcript_3088	B-unique	Arto-only	-3.4757160676321712
Morus_unassigned_transcript_3092	Homeologs	Both	-0.9582490306318944
Morus_unassigned_transcript_313	Homeologs	Both	1.1703909681210378
Morus_unassigned_transcript_3229	Homeologs	Bato-only	4.14746318174826
Morus_unassigned_transcript_3254	B-unique	Bato-only	1.9328028015012295
Morus_unassigned_transcript_3307	Homeologs	Neither	-1.301117606357838
Morus_unassigned_transcript_3399	A-unique	Neither	-0.0010565434359343095
Morus_unassigned_transcript_346	Homeologs	Neither	0
Morus_unassigned_transcript_347	B-unique	Bato-only	1.683723084035028
Morus_unassigned_transcript_348	Homeologs	Arto-only	-0.9933854763789903
Morus_unassigned_transcript_3519	A-unique	Arto-only	-0.8941805936827271
Morus_unassigned_transcript_3538	Homeologs	Bato-only	1.8986060230395363
Morus_unassigned_transcript_3553	A-unique	Neither	0.8818335905503457
Morus_unassigned_transcript_3567	B-unique	Neither	1.697722202483039
Morus_unassigned_transcript_3571	A-unique	Bato-only	-0.3239703835314148
Morus_unassigned_transcript_36	B-unique	Neither	0.8349988812999031
Morus_unassigned_transcript_3661	Homeologs	Bato-only	0.5645911057851529
Morus_unassigned_transcript_3671	B-unique	Neither	2.136746217983805
Morus_unassigned_transcript_3675	Homeologs	Arto-only	1.0591881695560676
Morus_unassigned_transcript_3700	A-unique	Neither	0.9822794316833443
Morus_unassigned_transcript_3745	Homeologs	Both	-1.3351446380205836
Morus_unassigned_transcript_3760	B-unique	Both	0.9427196458602136
Morus_unassigned_transcript_3791	A-unique	Neither	-2.3129508788549775
Morus_unassigned_transcript_3844	Homeologs	Bato-only	-1.2356698286679828
Morus_unassigned_transcript_3849	Homeologs	Both	-0.7553062964631339
Morus_unassigned_transcript_3940	Homeologs	Neither	0
Morus_unassigned_transcript_3970	A-unique	Neither	-1.1382684515363248
Morus_unassigned_transcript_3989	A-unique	Neither	0
Morus_unassigned_transcript_3996	Homeologs	Neither	0.5494363507780103
Morus_unassigned_transcript_4013	Homeologs	Neither	0.4990066259294831
Morus_unassigned_transcript_4029	A-unique	Neither	0
Morus_unassigned_transcript_4077	A-unique	Neither	-1.3289174481360062
Morus_unassigned_transcript_4090	Homeologs	Neither	-1.259802779442439
Morus_unassigned_transcript_4131	Homeologs	Arto-only	-4.116512824213261
Morus_unassigned_transcript_416	A-unique	Neither	0
Morus_unassigned_transcript_4160	B-unique	Neither	-2.612376418092205
Morus_unassigned_transcript_4255	A-unique	Neither	0
Morus_unassigned_transcript_4285	Homeologs	Neither	2.7918661388820842
Morus_unassigned_transcript_4292	A-unique	Neither	0
Morus_unassigned_transcript_4298	B-unique	Neither	0
Morus_unassigned_transcript_432	Homeologs	Both	3.829946048055972
Morus_unassigned_transcript_4320	B-unique	Neither	0
Morus_unassigned_transcript_4322	A-unique	Bato-only	0.17479516964907837
Morus_unassigned_transcript_4334	B-unique	Neither	-0.3819207783721399
Morus_unassigned_transcript_4343	B-unique	Both	-0.839408992537935
Morus_unassigned_transcript_4391	B-unique	Neither	1.4082667281561383
Morus_unassigned_transcript_44	A-unique	Bato-only	0.752662031408203
Morus_unassigned_transcript_4442	Homeologs	Both	-1.0324549563207241
Morus_unassigned_transcript_4445	Homeologs	Both	-3.666958420275364
Morus_unassigned_transcript_4482	A-unique	Both	0
Morus_unassigned_transcript_4507	B-unique	Both	0.5593404425116948
Morus_unassigned_transcript_4521	A-unique	Neither	1.9389967061447844
Morus_unassigned_transcript_4569	Homeologs	Bato-only	-1.2276277613708815
Morus_unassigned_transcript_4589	Homeologs	Neither	1.0920710183594924
Morus_unassigned_transcript_4591	Homeologs	Neither	-2.203115641945736
Morus_unassigned_transcript_4595	A-unique	Arto-only	-3.2618188949779516
Morus_unassigned_transcript_4603	B-unique	Both	1.189428487046217
Morus_unassigned_transcript_4612	A-unique	Bato-only	-1.865284477968046
Morus_unassigned_transcript_4673	A-unique	Neither	0.9460422269127652
Morus_unassigned_transcript_4712	A-unique	Neither	-0.3723920593637964
Morus_unassigned_transcript_4720	A-unique	Bato-only	-0.9271640236614629
Morus_unassigned_transcript_4737	Homeologs	Arto-only	0.3264918733514227
Morus_unassigned_transcript_4742	Homeologs	Neither	-1.7900261880392847
Morus_unassigned_transcript_476	B-unique	Neither	3.3591306888511383
Morus_unassigned_transcript_4764	B-unique	Neither	0
Morus_unassigned_transcript_4782	B-unique	Bato-only	0
Morus_unassigned_transcript_4798	Homeologs	Neither	1.0347219290898848
Morus_unassigned_transcript_4805	A-unique	Neither	2.6380914990641178
Morus_unassigned_transcript_4838	Homeologs	Both	-0.20690057429871
Morus_unassigned_transcript_4958	A-unique	Arto-only	0.46987339787165805
Morus_unassigned_transcript_4965	Homeologs	Neither	0
Morus_unassigned_transcript_4970	B-unique	Neither	0.6159413597679655
Morus_unassigned_transcript_4979	A-unique	Neither	6.959470509043186
Morus_unassigned_transcript_5059	Homeologs	Arto-only	0
Morus_unassigned_transcript_5073	B-unique	Arto-only	-0.8879578441432691
Morus_unassigned_transcript_51	Homeologs	Both	4.171578554405395
Morus_unassigned_transcript_5124	B-unique	Neither	-1.501946481259514
Morus_unassigned_transcript_5131	Homeologs	Both	0.7490766524306458
Morus_unassigned_transcript_523	B-unique	Neither	0
Morus_unassigned_transcript_563	A-unique	Neither	-0.6415156747043174
Morus_unassigned_transcript_567	A-unique	Neither	-1.4383811639368367
Morus_unassigned_transcript_583	A-unique	Neither	-1.5110197088064083
Morus_unassigned_transcript_595	A-unique	Bato-only	0.48845329135606125
Morus_unassigned_transcript_64	B-unique	Arto-only	-0.20866325306388006
Morus_unassigned_transcript_645	A-unique	Neither	0
Morus_unassigned_transcript_662	Homeologs	Bato-only	0.6660653128569842
Morus_unassigned_transcript_666	Homeologs	Neither	0
Morus_unassigned_transcript_713	A-unique	Arto-only	1.4759086735390772
Morus_unassigned_transcript_785	A-unique	Neither	-1.4689959919255866
Morus_unassigned_transcript_792	Homeologs	Both	2.6725016744263472
Morus_unassigned_transcript_793	Homeologs	Bato-only	0
Morus_unassigned_transcript_817	A-unique	Neither	-1.4169168851856822
Morus_unassigned_transcript_861	B-unique	Arto-only	0
Morus_unassigned_transcript_932	B-unique	Neither	6.581271140565212
Morus_unassigned_transcript_986	Homeologs	Bato-only	-0.7553062964631339
