Morus	tissue	A	B	total_AB	log2_BA
Morus_020251-R1	YL	0	15.292487	15.292487	4.026134938695869
Morus_020252-R1	FF	0	0	0	0
Morus_020252-R1	FR	0	0	0	0
Morus_020252-R1	MF	0	0.77051	0.77051	0.8241649922234163
Morus_020252-R1	ML	0	0	0	0
Morus_020252-R1	SD	0	0	0	0
Morus_020252-R1	YL	0	0	0	0
Morus_020254-R1	FF	0	0	0	0
Morus_020254-R1	FR	0	0	0	0
Morus_020254-R1	MF	0	0	0	0
Morus_020254-R1	ML	2.531898	15.725746	18.257644	2.243554975073523
Morus_020254-R1	SD	0	0	0	0
Morus_020254-R1	YL	0	0	0	0
Morus_020256-R1	FF	0	0	0	0
Morus_020256-R1	FR	0	0	0	0
Morus_020256-R1	MF	0	0	0	0
Morus_020256-R1	ML	0	0	0	0
Morus_020256-R1	SD	0	0	0	0
Morus_020256-R1	YL	0	0	0	0
Morus_020257-R1	FF	0	0	0	0
Morus_020257-R1	FR	0	0	0	0
Morus_020257-R1	MF	0	0	0	0
Morus_020257-R1	ML	0	0	0	0
Morus_020257-R1	SD	0	0	0	0
Morus_020257-R1	YL	0	0	0	0
Morus_020258-R1	FF	0	4.103689	4.103689	2.3515404192619056
Morus_020258-R1	FR	0	0	0	0
Morus_020258-R1	MF	0	11.737508	11.737508	3.6710111473869267
Morus_020258-R1	ML	0	21.433433	21.433433	4.487578508583656
Morus_020258-R1	SD	0	0	0	0
Morus_020258-R1	YL	0	4.786579	4.786579	2.532710685285585
Morus_020260-R1	FF	0	0	0	0
Morus_020260-R1	FR	0	0	0	0
Morus_020260-R1	MF	0	0	0	0
Morus_020260-R1	ML	0	0	0	0
Morus_020260-R1	SD	0	0	0	0
Morus_020260-R1	YL	0	0	0	0
Morus_020261-R1	FF	4.526329	0	4.526329	-2.4663214529465605
Morus_020261-R1	FR	0	0	0	0
Morus_020261-R1	MF	0	0	0	0
Morus_020261-R1	ML	6.754532	0	6.754532	-2.9550397146394536
Morus_020261-R1	SD	0	0	0	0
Morus_020261-R1	YL	0	0	0	0
Morus_020262-R1	FF	3.88709	0	3.88709	-2.288975673309386
Morus_020262-R1	FR	0	0	0	0
Morus_020262-R1	MF	3.176566	4.933766	8.110332	0.5066307984421858
Morus_020262-R1	ML	0	0	0	0
Morus_020262-R1	SD	27.45301	36.548015	64.001025	0.40015535966661087
Morus_020262-R1	YL	0	0	0	0
Morus_020263-R1	FF	0	0	0	0
Morus_020263-R1	FR	0	0	0	0
Morus_020263-R1	MF	0	0	0	0
Morus_020263-R1	ML	0	0	0	0
Morus_020263-R1	SD	0	0	0	0
Morus_020263-R1	YL	0	0	0	0
Morus_020264-R1	FF	0	0	0	0
Morus_020264-R1	FR	0	8.354746	8.354746	3.2256984819518757
Morus_020264-R1	MF	0	0	0	0
Morus_020264-R1	ML	0	0	0	0
Morus_020264-R1	SD	0	0	0	0
Morus_020264-R1	YL	0	0	0	0
Morus_020266-R1	FF	0	0	0	0
Morus_020266-R1	FR	0	0	0	0
Morus_020266-R1	MF	0	0	0	0
Morus_020266-R1	ML	0	0	0	0
Morus_020266-R1	SD	0	0	0	0
Morus_020266-R1	YL	0	0	0	0
Morus_020277-R1	FF	0	0	0	0
Morus_020277-R1	FR	0	0	0	0
Morus_020277-R1	MF	0	0	0	0
Morus_020277-R1	ML	0	0	0	0
Morus_020277-R1	SD	0	0	0	0
Morus_020277-R1	YL	0	0	0	0
Morus_020278-R1	FF	0	0	0	0
Morus_020278-R1	FR	0	0	0	0
Morus_020278-R1	MF	2.95328	0	2.95328	-1.9830501409165986
Morus_020278-R1	ML	0	0	0	0
Morus_020278-R1	SD	0	6.205921	6.205921	2.849182835287742
Morus_020278-R1	YL	0	0	0	0
Morus_020279-R1	FF	0	0	0	0
Morus_020279-R1	FR	0	0	0	0
Morus_020279-R1	MF	0	0	0	0
Morus_020279-R1	ML	0	0	0	0
Morus_020279-R1	SD	0	0	0	0
Morus_020279-R1	YL	0	0	0	0
Morus_020280-R1	FF	0	0	0	0
Morus_020280-R1	FR	0	0	0	0
Morus_020280-R1	MF	0	0	0	0
Morus_020280-R1	ML	0	0	0	0
Morus_020280-R1	SD	0	0	0	0
Morus_020280-R1	YL	0	0	0	0
Morus_020281-R1	FF	2.850261	0	2.850261	-1.9449562459745247
Morus_020281-R1	FR	0	0	0	0
Morus_020281-R1	MF	1.16463	0	1.16463	-1.114120446299123
Morus_020281-R1	ML	0	0	0	0
Morus_020281-R1	SD	0	0	0	0
Morus_020281-R1	YL	6.649139	2.230378	8.879517	-1.2435943741951885
Morus_020293-R1	FF	0	0	0	0
Morus_020293-R1	FR	0	0	0	0
Morus_020293-R1	MF	0	0	0	0
Morus_020293-R1	ML	0	0	0	0
Morus_020293-R1	SD	0	0	0	0
Morus_020293-R1	YL	0	0	0	0
Morus_020299-R1	FF	0	12.739557	12.739557	3.780263583453392
Morus_020299-R1	FR	0	11.562101	11.562101	3.6510058687341176
Morus_020299-R1	MF	0	11.567651	11.567651	3.651643117968182
Morus_020299-R1	ML	0	7.393143	7.393143	3.069211161249792
Morus_020299-R1	SD	0	9.997174	9.997174	3.4590609295471455
Morus_020299-R1	YL	0	1.100706	1.100706	1.070874266712852
Morus_020300-R1	FF	0	0	0	0
Morus_020300-R1	FR	0	0	0	0
Morus_020300-R1	MF	0	0	0	0
Morus_020300-R1	ML	0	0	0	0
Morus_020300-R1	SD	0	0	0	0
Morus_020300-R1	YL	0	0	0	0
Morus_020305-R1	FF	0	0	0	0
Morus_020305-R1	FR	0	0	0	0
Morus_020305-R1	MF	0	0	0	0
Morus_020305-R1	ML	0	0	0	0
Morus_020305-R1	SD	0	0	0	0
Morus_020305-R1	YL	0	0	0	0
Morus_020315-R1	FF	0	0	0	0
Morus_020315-R1	FR	0	2.679312	2.679312	1.8794360198192972
Morus_020315-R1	MF	0	0	0	0
Morus_020315-R1	ML	0	0	0	0
Morus_020315-R1	SD	0	14.892865	14.892865	3.990307317038472
Morus_020315-R1	YL	0	0	0	0
Morus_020316-R1	FF	0	0	0	0
Morus_020316-R1	FR	0	0	0	0
Morus_020316-R1	MF	0	0	0	0
Morus_020316-R1	ML	0	0	0	0
Morus_020316-R1	SD	0	6.198924	6.198924	2.847781287684139
Morus_020316-R1	YL	0	0	0	0
Morus_020322-R1	FF	0	0	0	0
Morus_020322-R1	FR	0	0	0	0
Morus_020322-R1	MF	0	0	0	0
Morus_020322-R1	ML	0	0	0	0
Morus_020322-R1	SD	0	0	0	0
Morus_020322-R1	YL	0	0	0	0
Morus_020333-R1	FF	10.597374	0	10.597374	-3.535726266958912
Morus_020333-R1	FR	20.438057	0	20.438057	-4.422102250520261
Morus_020333-R1	MF	14.614212	0	14.614212	-3.96478785781753
Morus_020333-R1	ML	34.593582	0	34.593582	-5.153545222272779
Morus_020333-R1	SD	12.028685	0	12.028685	-3.703619573289496
Morus_020333-R1	YL	17.511232	0	17.511232	-4.210329010687008
Morus_020347-R1	FF	0	0	0	0
Morus_020347-R1	FR	0	0	0	0
Morus_020347-R1	MF	0	0	0	0
Morus_020347-R1	ML	0	0	0	0
Morus_020347-R1	SD	0	0	0	0
Morus_020347-R1	YL	0	0	0	0
Morus_020350-R1	FF	0	2.502924	2.502924	1.8085596875369114
Morus_020350-R1	FR	0	17.415528	17.415528	4.202850856885336
Morus_020350-R1	MF	0	3.749924	3.749924	2.2479044301382642
Morus_020350-R1	ML	0	3.735054	3.735054	2.243380878721744
Morus_020350-R1	SD	0	1.683541	1.683541	1.4241379302368629
Morus_020350-R1	YL	0	3.892576	3.892576	2.290594261474768
Morus_020351-R1	FF	0	0	0	0
Morus_020351-R1	FR	0	0	0	0
Morus_020351-R1	MF	0	0	0	0
Morus_020351-R1	ML	0	0	0	0
Morus_020351-R1	SD	0	0	0	0
Morus_020351-R1	YL	0	0	0	0
Morus_020360-R1	FF	0	0	0	0
Morus_020360-R1	FR	0	0	0	0
Morus_020360-R1	MF	0	0	0	0
Morus_020360-R1	ML	0	0	0	0
Morus_020360-R1	SD	0	0	0	0
Morus_020360-R1	YL	0	0	0	0
Morus_020370-R1	FF	0	0	0	0
Morus_020370-R1	FR	0	0	0	0
Morus_020370-R1	MF	0	0	0	0
Morus_020370-R1	ML	0	0	0	0
Morus_020370-R1	SD	0	0	0	0
Morus_020370-R1	YL	0	0	0	0
Morus_020375-R1	FF	0	0	0	0
Morus_020375-R1	FR	0	0	0	0
Morus_020375-R1	MF	0	0	0	0
Morus_020375-R1	ML	0	0	0	0
Morus_020375-R1	SD	0	0	0	0
Morus_020375-R1	YL	0	0	0	0
Morus_020379-R1	FF	0	0	0	0
Morus_020379-R1	FR	0	0	0	0
Morus_020379-R1	MF	0	0	0	0
Morus_020379-R1	ML	0	0	0	0
Morus_020379-R1	SD	0	0	0	0
Morus_020379-R1	YL	0	0	0	0
Morus_020389-R1	FF	0	124.589689	124.589689	6.972574212609364
Morus_020389-R1	FR	0	97.111006	97.111006	6.616343080577343
Morus_020389-R1	MF	0	52.704684	52.704684	5.746976017155265
Morus_020389-R1	ML	0	40.465426	40.465426	5.373837008997376
Morus_020389-R1	SD	0	62.11262	62.11262	5.97985661025331
Morus_020389-R1	YL	0	54.709648	54.709648	5.799855295278572
Morus_020390-R1	FF	0	0	0	0
Morus_020390-R1	FR	0	0	0	0
Morus_020390-R1	MF	0	0	0	0
Morus_020390-R1	ML	0	0	0	0
Morus_020390-R1	SD	0	0	0	0
Morus_020390-R1	YL	0	0	0	0
Morus_020393-R1	FF	1.482508	0	1.482508	-1.311798366914467
Morus_020393-R1	FR	0	4.04306	4.04306	2.3342993899169926
Morus_020393-R1	MF	0	0	0	0
Morus_020393-R1	ML	0	0	0	0
Morus_020393-R1	SD	0	0	0	0
Morus_020393-R1	YL	0	0	0	0
Morus_020395-R1	FF	0	0	0	0
Morus_020395-R1	FR	0	0	0	0
Morus_020395-R1	MF	0	0	0	0
Morus_020395-R1	ML	0	0	0	0
Morus_020395-R1	SD	0	0	0	0
Morus_020395-R1	YL	0	0	0	0
Morus_020404-R1	FF	0	0	0	0
Morus_020404-R1	FR	0	0	0	0
Morus_020404-R1	MF	0	0	0	0
Morus_020404-R1	ML	0	0	0	0
Morus_020404-R1	SD	0	0	0	0
Morus_020404-R1	YL	0	0	0	0
Morus_020409-R1	FF	0	0	0	0
Morus_020409-R1	FR	0	0	0	0
Morus_020409-R1	MF	9.222327	0	9.222327	-3.3536517421630836
Morus_020409-R1	ML	0	0	0	0
Morus_020409-R1	SD	18.631782	0	18.631782	-4.295119228765227
Morus_020409-R1	YL	0	0	0	0
Morus_020412-R1	FF	3.418883	0	3.418883	-2.1436817329608644
Morus_020412-R1	FR	0	0	0	0
Morus_020412-R1	MF	0	0	0	0
Morus_020412-R1	ML	0	2.541393	2.541393	1.8243169532148886
Morus_020412-R1	SD	0	0	0	0
Morus_020412-R1	YL	0	0	0	0
Morus_020414-R1	FF	0	0	0	0
Morus_020414-R1	FR	0	0	0	0
Morus_020414-R1	MF	0	0	0	0
Morus_020414-R1	ML	0	0	0	0
Morus_020414-R1	SD	0	0	0	0
Morus_020414-R1	YL	0	0	0	0
Morus_020418-R1	FF	0	0	0	0
Morus_020418-R1	FR	0	0	0	0
Morus_020418-R1	MF	0	0	0	0
Morus_020418-R1	ML	0	0	0	0
Morus_020418-R1	SD	0	0	0	0
Morus_020418-R1	YL	0	0	0	0
Morus_020420-R1	FF	90.441823	67.620354	158.06217700000002	-0.41421759713932527
Morus_020420-R1	FR	8.41874	31.821755	40.240494999999996	1.8010464026348345
Morus_020420-R1	MF	176.246706	51.166657	227.413363	-1.7645589271847215
Morus_020420-R1	ML	48.44868	26.161397	74.610077	-0.8643743256599505
Morus_020420-R1	SD	18.718113	32.84917	51.567283	0.7795989644500133
Morus_020420-R1	YL	37.868971	155.798462	193.66743300000002	2.012220588436247
Morus_020421-R1	FF	0	0	0	0
Morus_020421-R1	FR	0	0	0	0
Morus_020421-R1	MF	0	0	0	0
Morus_020421-R1	ML	0	0	0	0
Morus_020421-R1	SD	0	0	0	0
Morus_020421-R1	YL	0	0	0	0
Morus_020423-R1	FF	0	0	0	0
Morus_020423-R1	FR	2.855664	2.391688	5.247351999999999	-0.18497587099980994
Morus_020423-R1	MF	1.285666	2.153552	3.439218	0.46436312181055184
Morus_020423-R1	ML	0	1.966261	1.966261	1.5686455454794086
Morus_020423-R1	SD	0	2.658823	2.658823	1.8713796252427994
Morus_020423-R1	YL	0	0	0	0
Morus_020424-R1	FF	1.933889	1.913518	3.847407	-0.010052065667342843
Morus_020424-R1	FR	1.755149	1.736661	3.49181	-0.009713608692780573
Morus_020424-R1	MF	1.580392	1.563745	3.1441369999999997	-0.00933747611437656
Morus_020424-R1	ML	1.442948	4.283246	5.726194	1.1128014315558221
Morus_020424-R1	SD	0	3.861268	3.861268	2.281332671590604
Morus_020424-R1	YL	1.503803	0	1.503803	-1.3241210550406335
Morus_020426-R1	FF	13.610638	5.493649	19.104287	-1.1699178672939623
Morus_020426-R1	FR	7.411603	2.492949	9.904552	-1.2679351828920955
Morus_020426-R1	MF	6.673645	3.367096	10.040741	-0.8132377785678881
Morus_020426-R1	ML	4.062166	0	4.062166	-2.3397548174940486
Morus_020426-R1	SD	13.732382	8.314182	22.046564	-0.6614897329289897
Morus_020426-R1	YL	16.933939	6.40784	23.341779	-1.2755675520612877
Morus_020427-R1	FF	0	3.247735	3.247735	2.086693764703472
Morus_020427-R1	FR	0	2.947563	2.947563	1.9809622905471482
Morus_020427-R1	MF	0	5.308159	5.308159	2.657219024367573
Morus_020427-R1	ML	0	7.269777	7.269777	3.047848426696213
Morus_020427-R1	SD	0	0	0	0
Morus_020427-R1	YL	0	15.152747	15.152747	4.013707631092594
Morus_020428-R1	FF	62.929557	28.12345	91.05300700000001	-1.1343018276144756
Morus_020428-R1	FR	2.855664	2.836015	5.691679000000001	-0.007370972325485811
Morus_020428-R1	MF	21.856316	19.15229	41.008606	-0.1816490991776106
Morus_020428-R1	ML	0	0	0	0
Morus_020428-R1	SD	28.5716	0	28.5716	-4.886140398866992
Morus_020428-R1	YL	46.48767	34.01838	80.50605	-0.43944062737644973
Morus_020429-R1	FF	0	0	0	0
Morus_020429-R1	FR	0	0	0	0
Morus_020429-R1	MF	0	0	0	0
Morus_020429-R1	ML	0	0	0	0
Morus_020429-R1	SD	0	0	0	0
Morus_020429-R1	YL	0	0	0	0
Morus_020431-R2	FF	0	0	0	0
Morus_020431-R2	FR	0	0	0	0
Morus_020431-R2	MF	0	0	0	0
Morus_020431-R2	ML	0	0	0	0
Morus_020431-R2	SD	0	0	0	0
Morus_020431-R2	YL	0	0	0	0
Morus_020432-R1	FF	33.166013	0	33.166013	-5.094489997300987
Morus_020432-R1	FR	39.606101	0	39.606101	-5.343624601144542
Morus_020432-R1	MF	24.607196	0	24.607196	-4.678477380686132
Morus_020432-R1	ML	14.326878	0	14.326878	-3.9379919528353913
Morus_020432-R1	SD	32.582077	0	32.582077	-5.0696195563991795
Morus_020432-R1	YL	9.50161	0	9.50161	-3.392538619060415
Morus_020437-R1	FF	0	8.825424	8.825424	3.2965196658443876
Morus_020437-R1	FR	0	8.009733	8.009733	3.171484352955187
Morus_020437-R1	MF	0	8.113747	8.113747	3.1880443215254304
Morus_020437-R1	ML	0	9.877478	9.877478	3.443272193878147
Morus_020437-R1	SD	0	0	0	0
Morus_020437-R1	YL	0	13.725403	13.725403	3.8802352126881265
Morus_020438-R1	FF	60.370311	0	60.370311	-5.9394689893782795
Morus_020438-R1	FR	39.003457	0	39.003457	-5.322052774418634
Morus_020438-R1	MF	24.249498	0	24.249498	-4.658182799975164
Morus_020438-R1	ML	0	0	0	0
Morus_020438-R1	SD	35.100855	0	35.100855	-5.173961100688254
Morus_020438-R1	YL	44.557307	0	44.557307	-5.509610563343092
Morus_020439-R1	FF	6.314832	0	6.314832	-2.870824730317263
Morus_020439-R1	FR	0	0	0	0
Morus_020439-R1	MF	3.870405	0	3.870405	-2.2840417450380937
Morus_020439-R1	ML	0	0	0	0
Morus_020439-R1	SD	6.371316	0	6.371316	-2.881922206455558
Morus_020439-R1	YL	2.455225	0	2.455225	-1.7887796601981898
Morus_020440-R1	FF	35.853287	84.184364	120.03765100000001	1.208795339937786
Morus_020440-R1	FR	20.196955	31.460308	51.657263	0.6148196563565304
Morus_020440-R1	MF	24.753147	39.96253	64.715677	0.6695560858985515
Morus_020440-R1	ML	10.147122	78.516452	88.663574	2.8345821071696378
Morus_020440-R1	SD	14.968546	67.450266	82.418812	2.099823192280794
Morus_020440-R1	YL	44.223011	92.417297	136.640308	1.046632650236661
Morus_020441-R1	FF	0	0	0	0
Morus_020441-R1	FR	0	0	0	0
Morus_020441-R1	MF	0	0	0	0
Morus_020441-R1	ML	0	0	0	0
Morus_020441-R1	SD	0	0	0	0
Morus_020441-R1	YL	0	0	0	0
Morus_020442-R1	FF	26.041136	11.806108	37.847244	-1.0783236785511918
Morus_020442-R1	FR	10.742854	10.714926	21.45778	-0.0034352446087381914
Morus_020442-R1	MF	10.640531	2.894419	13.534949999999998	-1.579676853529819
Morus_020442-R1	ML	0	1.761797	1.761797	1.4656072812699963
Morus_020442-R1	SD	4.777103	9.529369	14.306472000000001	0.8660008598397502
Morus_020442-R1	YL	5.522656	11.016598	16.539254	0.8814970657672214
Morus_020443-R1	FF	0	10.571677	10.571677	3.5325260539102934
Morus_020443-R1	FR	0	0	0	0
Morus_020443-R1	MF	3.408326	1.079909	4.488235	-1.0837105074795457
Morus_020443-R1	ML	4.149213	1.971983	6.121195999999999	-0.7929260856761592
Morus_020443-R1	SD	2.805329	0	2.805329	-1.9280211912188159
Morus_020443-R1	YL	2.162101	0	2.162101	-1.6608834492497384
Morus_020444-R1	FF	79.154968	133.143461	212.298429	0.742912883825355
Morus_020444-R1	FR	32.654115	145.838539	178.492654	2.1253758414026542
Morus_020444-R1	MF	49.004685	116.309957	165.314642	1.2301902970159684
Morus_020444-R1	ML	23.266272	70.225514	93.491786	1.553441641916939
Morus_020444-R1	SD	45.981721	268.66879	314.650511	2.5210170943734327
Morus_020444-R1	YL	63.416557	187.430668	250.84722499999998	1.5485303323372985
Morus_020445-R1	FF	0	0	0	0
Morus_020445-R1	FR	0	0	0	0
Morus_020445-R1	MF	0	0	0	0
Morus_020445-R1	ML	0	0	0	0
Morus_020445-R1	SD	0	0	0	0
Morus_020445-R1	YL	0	0	0	0
Morus_020446-R1	FF	0	0	0	0
Morus_020446-R1	FR	0	0	0	0
Morus_020446-R1	MF	0	1.474684	1.474684	1.3072443147927388
Morus_020446-R1	ML	0	0	0	0
Morus_020446-R1	SD	0	0	0	0
Morus_020446-R1	YL	0	0	0	0
Morus_020447-R1	FF	2.379781	0	2.379781	-1.7569297670843644
Morus_020447-R1	FR	4.319659	0	4.319659	-2.411333769264745
Morus_020447-R1	MF	0	0	0	0
Morus_020447-R1	ML	0	0	0	0
Morus_020447-R1	SD	0	0	0	0
Morus_020447-R1	YL	3.701064	0	3.701064	-2.232987321428078
Morus_020449-R1	FF	0	0	0	0
Morus_020449-R1	FR	0	0	0	0
Morus_020449-R1	MF	0	0	0	0
Morus_020449-R1	ML	0	0	0	0
Morus_020449-R1	SD	0	0	0	0
Morus_020449-R1	YL	0	0	0	0
Morus_020450-R1	FF	0	1.239695	1.239695	1.163302280520806
Morus_020450-R1	FR	0	0	0	0
Morus_020450-R1	MF	0	2.532726	2.532726	1.8207818574169095
Morus_020450-R1	ML	0	0.924984	0.924984	0.9448464545261964
Morus_020450-R1	SD	0	0	0	0
Morus_020450-R1	YL	0	2.891982	2.891982	1.9605050378243722
Morus_020451-R1	FF	0	0	0	0
Morus_020451-R1	FR	0	0	0	0
Morus_020451-R1	MF	0	0	0	0
Morus_020451-R1	ML	0	0	0	0
Morus_020451-R1	SD	0	0	0	0
Morus_020451-R1	YL	0	0	0	0
Morus_020452-R1	FF	0	0	0	0
Morus_020452-R1	FR	0	0	0	0
Morus_020452-R1	MF	0	0	0	0
Morus_020452-R1	ML	0	0	0	0
Morus_020452-R1	SD	0	0	0	0
Morus_020452-R1	YL	0	0	0	0
Morus_020454-R1	FF	0	0	0	0
Morus_020454-R1	FR	0	0	0	0
Morus_020454-R1	MF	0	0	0	0
Morus_020454-R1	ML	0	0	0	0
Morus_020454-R1	SD	0	0	0	0
Morus_020454-R1	YL	0	0	0	0
Morus_020456-R1	FF	0	0	0	0
Morus_020456-R1	FR	0	0	0	0
Morus_020456-R1	MF	0	0	0	0
Morus_020456-R1	ML	0	0	0	0
Morus_020456-R1	SD	0	0	0	0
Morus_020456-R1	YL	0	0	0	0
Morus_020464-R1	FF	0	0	0	0
Morus_020464-R1	FR	0	0	0	0
Morus_020464-R1	MF	0	0	0	0
Morus_020464-R1	ML	0	0	0	0
Morus_020464-R1	SD	0	0	0	0
Morus_020464-R1	YL	0	0	0	0
Morus_020465-R1	FF	0	0	0	0
Morus_020465-R1	FR	0	0	0	0
Morus_020465-R1	MF	0	0	0	0
Morus_020465-R1	ML	0	0	0	0
Morus_020465-R1	SD	0	0	0	0
Morus_020465-R1	YL	0	0	0	0
Morus_020467-R1	FF	0	0	0	0
Morus_020467-R1	FR	0	0	0	0
Morus_020467-R1	MF	0	0	0	0
Morus_020467-R1	ML	1.868671	0	1.868671	-1.5203825188610656
Morus_020467-R1	SD	0	0	0	0
Morus_020467-R1	YL	0	0	0	0
Morus_020469-R1	FF	0	0	0	0
Morus_020469-R1	FR	0	0	0	0
Morus_020469-R1	MF	0	0	0	0
Morus_020469-R1	ML	0	0	0	0
Morus_020469-R1	SD	0	2.452474	2.452474	1.7876305498309573
Morus_020469-R1	YL	0	0	0	0
Morus_020470-R1	FF	0	0	0	0
Morus_020470-R1	FR	0	0	0	0
Morus_020470-R1	MF	0	0	0	0
Morus_020470-R1	ML	0	0	0	0
Morus_020470-R1	SD	0	0	0	0
Morus_020470-R1	YL	0	0	0	0
Morus_020471-R1	FF	0	11.724827	11.724827	3.669574137204939
Morus_020471-R1	FR	0	13.833504	13.833504	3.890787529247749
Morus_020471-R1	MF	0	12.935213	12.935213	3.8006631491191953
Morus_020471-R1	ML	0	6.123838	6.123838	2.832654709132678
Morus_020471-R1	SD	0	14.195643	14.195643	3.9255858183348886
Morus_020471-R1	YL	0	11.852482	11.852482	3.683975086471504
Morus_020473-R1	FF	7.611312	4.566787	12.178099	-0.6293881771882439
Morus_020473-R1	FR	6.907835	4.144701	11.052536	-0.620195536067363
Morus_020473-R1	MF	8.086047	1.244007	9.330054	-2.0175755918133214
Morus_020473-R1	ML	6.814908	0	6.814908	-2.9662288893829665
Morus_020473-R1	SD	3.071757	3.071757	6.143514	0
Morus_020473-R1	YL	5.918601	0	5.918601	-2.790480342137977
Morus_020474-R1	FF	30.164389	10.968869	41.133258	-1.3806115969177464
Morus_020474-R1	FR	43.13863	25.71726	68.85589	-0.7242697919272696
Morus_020474-R1	MF	25.397611	19.048208	44.445819	-0.3969340829049154
Morus_020474-R1	ML	15.004533	18.414654	33.419187	0.27866541559356356
Morus_020474-R1	SD	71.935385	34.123196	106.058581	-1.0541947883310723
Morus_020474-R1	YL	18.480488	13.504972	31.985460000000003	-0.4254823078042375
Morus_020475-R1	FF	0	81.3388	81.3388	6.363500517961599
Morus_020475-R1	FR	0	23.883279	23.883279	4.637104704364624
Morus_020475-R1	MF	0	58.650735	58.650735	5.898468009410081
Morus_020475-R1	ML	0	33.914988	33.914988	5.125774571766941
Morus_020475-R1	SD	0	67.584057	67.584057	6.099801342419349
Morus_020475-R1	YL	0	52.087844	52.087844	5.730309646903385
Morus_020476-R1	FF	4.328594	2.185124	6.513718	-0.7424053753379759
Morus_020476-R1	FR	3.928523	25.781126	29.709649	2.4419893556634946
Morus_020476-R1	MF	7.959077	21.428448	29.387525	1.3239077796783143
Morus_020476-R1	ML	3.229729	0	3.229729	-2.080565232404183
Morus_020476-R1	SD	0	2.20467	2.20467	1.6801758033728036
Morus_020476-R1	YL	6.73188	18.690818	25.422698	1.348631893237243
Morus_020477-R1	FF	0	82.799303	82.799303	6.388866339257987
Morus_020477-R1	FR	0	169.079758	169.079758	7.410067639002098
Morus_020477-R1	MF	0	93.807421	93.807421	6.5669280846108435
Morus_020477-R1	ML	0	92.669572	92.669572	6.549508568022771
Morus_020477-R1	SD	0	91.13446	91.13446	6.525668946890533
Morus_020477-R1	YL	0	136.086943	136.086943	7.09894735632433
Morus_020478-R2	FF	4.848487	2.424244	7.272731	-0.7722779416902574
Morus_020478-R2	FR	0	6.600547	6.600547	2.926103250896955
Morus_020478-R2	MF	0	2.971672	2.971672	1.9897464830091325
Morus_020478-R2	ML	0	5.426462	5.426462	2.6840247002537674
Morus_020478-R2	SD	0	9.783711	9.783711	3.430781833272954
Morus_020478-R2	YL	1.885106	3.770212	5.655317999999999	0.7254290595224
Morus_020480-R1	FF	601.774646	506.701588	1108.476234	-0.24763796278358896
Morus_020480-R1	FR	407.602769	419.67119	827.2739590000001	0.041994036484018886
Morus_020480-R1	MF	878.378491	451.725059	1330.10355	-0.9578490815472329
Morus_020480-R1	ML	300.662499	586.932853	887.595352	0.9627160364321861
Morus_020480-R1	SD	420.890797	250.254357	671.145154	-0.7477210031083962
Morus_020480-R1	YL	412.728901	385.748076	798.476977	-0.09729162589063542
Morus_020481-R1	FF	101.687553	360.045873	461.73342599999995	1.813920831849873
Morus_020481-R1	FR	158.942266	493.574489	652.516755	1.6286365922675057
Morus_020481-R1	MF	115.801423	273.821432	389.622855	1.2344366666010271
Morus_020481-R1	ML	56.904718	263.721149	320.625867	2.192720651669668
Morus_020481-R1	SD	180.494936	653.308926	833.803862	1.8500426566226693
Morus_020481-R1	YL	84.197924	304.159984	388.357908	1.840675610075499
Morus_020482-R1	FF	0	0	0	0
Morus_020482-R1	FR	0	0	0	0
Morus_020482-R1	MF	0	0	0	0
Morus_020482-R1	ML	0	0	0	0
Morus_020482-R1	SD	0	0	0	0
Morus_020482-R1	YL	0	9.25266	9.25266	3.3579263530031516
Morus_020483-R1	FF	8.008376	80.270257	88.278633	3.173388506147465
Morus_020483-R1	FR	0	127.981944	127.981944	7.011025308718792
Morus_020483-R1	MF	2.454195	38.11753	40.571725	3.5013938421273054
Morus_020483-R1	ML	0	17.805937	17.805937	4.233116284891007
Morus_020483-R1	SD	4.040004	146.654405	150.694409	4.872655708344335
Morus_020483-R1	YL	3.11368	97.845403	100.959083	4.586672394938674
Morus_020485-R1	FF	7.472166	24.907219	32.379385	1.61255139604078
Morus_020485-R1	FR	2.260516	6.781549	9.042065000000001	1.2549570682303555
Morus_020485-R1	MF	40.708828	6.106324	46.815152	-2.5531774013365536
Morus_020485-R1	ML	202.568057	104.071662	306.639719	-0.9541375733060018
Morus_020485-R1	SD	2.513001	10.052003	12.565003999999998	1.653531966527932
Morus_020485-R1	YL	13.557599	7.7472	21.304799	-0.7348792441948073
Morus_020486-R1	FF	0	387.878974	387.878974	8.603177422680117
Morus_020486-R1	FR	0	114.409481	114.409481	6.8506179374134835
Morus_020486-R1	MF	0	3313.555788	3313.555788	11.694599820040278
Morus_020486-R1	ML	0	6946.90436	6946.90436	12.762362179714513
Morus_020486-R1	SD	0	177.504476	177.504476	7.479816440062945
Morus_020486-R1	YL	0	425.49534	425.49534	8.736386168139816
Morus_020488-R1	FF	0	0	0	0
Morus_020488-R1	FR	0	0	0	0
Morus_020488-R1	MF	0	0	0	0
Morus_020488-R1	ML	0	0	0	0
Morus_020488-R1	SD	0	0	0	0
Morus_020488-R1	YL	0	0	0	0
Morus_020490-R1	FF	38.14458	4.97538	43.11996	-2.7117101959826586
Morus_020490-R1	FR	25.588	31.608706	57.196706000000006	0.2944819332457792
Morus_020490-R1	MF	44.047546	8.131855	52.179401	-2.302468659199208
